category,turns,expect
v45_contexto_velluto_codigo_suelto,ola buen dia || manejas veluto? || 429,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""]}"
v45_listas_humanas_raras,ola buen dia || velluto porfa || 55x2 60x4 429x1,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 4}, {""codigo"": ""429"", ""cantidad"": 1}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido"", ""total""]}"
v45_listas_humanas_raras,"buenos dias || le paso lista || 55
60
429 || todos x2","{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 2}, {""codigo"": ""429"", ""cantidad"": 2}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido"", ""total""]}"
v45_listas_humanas_raras,"buenas || le paso lista || 55
60
429 || todos x2","{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 2}, {""codigo"": ""429"", ""cantidad"": 2}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido"", ""total""]}"
v45_listas_humanas_raras,"buenas || de velluto || dos del 55, cuatro del 60 y uno del 429","{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 4}, {""codigo"": ""429"", ""cantidad"": 1}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido"", ""total""]}"
v45_listas_humanas_raras,"buenos dias || pedido velluto || 55 2
60 4
429 1","{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 4}, {""codigo"": ""429"", ""cantidad"": 1}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido"", ""total""]}"
v45_listas_humanas_raras,"buenos dias || quiero velluto || 2 55, 4 60 y 1 429","{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 4}, {""codigo"": ""429"", ""cantidad"": 1}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido"", ""total""]}"
v45_listas_humanas_raras,disculpa || velluto porfa || 55x2 60x4 429x1,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 4}, {""codigo"": ""429"", ""cantidad"": 1}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido"", ""total""]}"
v45_listas_humanas_raras,"buenas tardes || le paso lista || 55
60
429 || todos x2","{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 2}, {""codigo"": ""429"", ""cantidad"": 2}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido"", ""total""]}"
v45_listas_humanas_raras,"buenas || quiero velluto || 2 55, 4 60 y 1 429","{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 4}, {""codigo"": ""429"", ""cantidad"": 1}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido"", ""total""]}"
v45_listas_humanas_raras,"holaa || quiero velluto || 2 55, 4 60 y 1 429","{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 4}, {""codigo"": ""429"", ""cantidad"": 1}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido"", ""total""]}"
v45_listas_humanas_raras,"hola buenas || le paso lista || 55
60
429 || todos x2","{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 2}, {""codigo"": ""429"", ""cantidad"": 2}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido"", ""total""]}"
v45_listas_humanas_raras,"buenas || quiero velluto || 2 55, 4 60 y 1 429","{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 4}, {""codigo"": ""429"", ""cantidad"": 1}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido"", ""total""]}"
v45_mala_escritura_pedido,hola || nesecito sinco del negro y dos del blanco de velluto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""60"", ""cantidad"": 5}, {""codigo"": ""55"", ""cantidad"": 2}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,holaa || me cotisas trez del 429 y uno del 55 de veluto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 3}, {""codigo"": ""55"", ""cantidad"": 1}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,buen dia || kiero dos del 55 i sinco del 60 de belluto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 5}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,ola buen dia || me cotisas trez del 429 y uno del 55 de veluto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 3}, {""codigo"": ""55"", ""cantidad"": 1}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,buenos dias || beluto 55 x dos 60 x 3 y 429 x uno,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 3}, {""codigo"": ""429"", ""cantidad"": 1}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,hola buenas || ocupoo 4 d 60 y 2 d 55 vellutto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""60"", ""cantidad"": 4}, {""codigo"": ""55"", ""cantidad"": 2}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,oye una pregunta || nesecito sinco del negro y dos del blanco de velluto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""60"", ""cantidad"": 5}, {""codigo"": ""55"", ""cantidad"": 2}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,oye una pregunta || ocupoo 4 d 60 y 2 d 55 vellutto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""60"", ""cantidad"": 4}, {""codigo"": ""55"", ""cantidad"": 2}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,buenas || ocupoo 4 d 60 y 2 d 55 vellutto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""60"", ""cantidad"": 4}, {""codigo"": ""55"", ""cantidad"": 2}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,buenas || kiero dos del 55 i sinco del 60 de belluto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 5}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,buenas tardes || ocupoo 4 d 60 y 2 d 55 vellutto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""60"", ""cantidad"": 4}, {""codigo"": ""55"", ""cantidad"": 2}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,buenas || nesecito sinco del negro y dos del blanco de velluto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""60"", ""cantidad"": 5}, {""codigo"": ""55"", ""cantidad"": 2}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,hola || nesecito sinco del negro y dos del blanco de velluto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""60"", ""cantidad"": 5}, {""codigo"": ""55"", ""cantidad"": 2}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,ola buen dia || nesecito sinco del negro y dos del blanco de velluto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""60"", ""cantidad"": 5}, {""codigo"": ""55"", ""cantidad"": 2}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,oye una pregunta || me cotisas trez del 429 y uno del 55 de veluto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 3}, {""codigo"": ""55"", ""cantidad"": 1}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,buenos dias || nesecito sinco del negro y dos del blanco de velluto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""60"", ""cantidad"": 5}, {""codigo"": ""55"", ""cantidad"": 2}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,holaa || kiero dos del 55 i sinco del 60 de belluto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 5}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,buen dia || beluto 55 x dos 60 x 3 y 429 x uno,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 3}, {""codigo"": ""429"", ""cantidad"": 1}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,buenas tardes || kiero dos del 55 i sinco del 60 de belluto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 5}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,buenas tardes || ocupoo 4 d 60 y 2 d 55 vellutto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""60"", ""cantidad"": 4}, {""codigo"": ""55"", ""cantidad"": 2}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,disculpa || nesecito sinco del negro y dos del blanco de velluto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""60"", ""cantidad"": 5}, {""codigo"": ""55"", ""cantidad"": 2}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,ola buen dia || me cotisas trez del 429 y uno del 55 de veluto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 3}, {""codigo"": ""55"", ""cantidad"": 1}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,hola || kiero dos del 55 i sinco del 60 de belluto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 5}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,buenos dias || kiero dos del 55 i sinco del 60 de belluto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 5}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,ola buen dia || beluto 55 x dos 60 x 3 y 429 x uno,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 3}, {""codigo"": ""429"", ""cantidad"": 1}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,oye una pregunta || me cotisas trez del 429 y uno del 55 de veluto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 3}, {""codigo"": ""55"", ""cantidad"": 1}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,oye una pregunta || nesecito sinco del negro y dos del blanco de velluto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""60"", ""cantidad"": 5}, {""codigo"": ""55"", ""cantidad"": 2}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,hola buenas || kiero dos del 55 i sinco del 60 de belluto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 5}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,hola || ocupoo 4 d 60 y 2 d 55 vellutto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""60"", ""cantidad"": 4}, {""codigo"": ""55"", ""cantidad"": 2}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,hola || beluto 55 x dos 60 x 3 y 429 x uno,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 3}, {""codigo"": ""429"", ""cantidad"": 1}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,buenos dias || nesecito sinco del negro y dos del blanco de velluto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""60"", ""cantidad"": 5}, {""codigo"": ""55"", ""cantidad"": 2}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,buenas || kiero dos del 55 i sinco del 60 de belluto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 5}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,hola buenas || kiero dos del 55 i sinco del 60 de belluto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 5}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,disculpa || kiero dos del 55 i sinco del 60 de belluto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 5}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,ola buen dia || kiero dos del 55 i sinco del 60 de belluto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 5}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,buenas || beluto 55 x dos 60 x 3 y 429 x uno,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 3}, {""codigo"": ""429"", ""cantidad"": 1}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,ola buen dia || beluto 55 x dos 60 x 3 y 429 x uno,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 3}, {""codigo"": ""429"", ""cantidad"": 1}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,hola || ocupoo 4 d 60 y 2 d 55 vellutto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""60"", ""cantidad"": 4}, {""codigo"": ""55"", ""cantidad"": 2}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,buen dia || beluto 55 x dos 60 x 3 y 429 x uno,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 3}, {""codigo"": ""429"", ""cantidad"": 1}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,buenos dias || beluto 55 x dos 60 x 3 y 429 x uno,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 3}, {""codigo"": ""429"", ""cantidad"": 1}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,oye una pregunta || kiero dos del 55 i sinco del 60 de belluto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 5}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,disculpa || ocupoo 4 d 60 y 2 d 55 vellutto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""60"", ""cantidad"": 4}, {""codigo"": ""55"", ""cantidad"": 2}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,buenas tardes || kiero dos del 55 i sinco del 60 de belluto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 5}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,holaa || nesecito sinco del negro y dos del blanco de velluto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""60"", ""cantidad"": 5}, {""codigo"": ""55"", ""cantidad"": 2}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,buenos dias || kiero dos del 55 i sinco del 60 de belluto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 5}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,oye una pregunta || kiero dos del 55 i sinco del 60 de belluto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 5}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,disculpa || me cotisas trez del 429 y uno del 55 de veluto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 3}, {""codigo"": ""55"", ""cantidad"": 1}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,oye una pregunta || beluto 55 x dos 60 x 3 y 429 x uno,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 3}, {""codigo"": ""429"", ""cantidad"": 1}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,holaa || ocupoo 4 d 60 y 2 d 55 vellutto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""60"", ""cantidad"": 4}, {""codigo"": ""55"", ""cantidad"": 2}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,buenos dias || kiero dos del 55 i sinco del 60 de belluto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 5}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,oye una pregunta || me cotisas trez del 429 y uno del 55 de veluto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 3}, {""codigo"": ""55"", ""cantidad"": 1}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,holaa || me cotisas trez del 429 y uno del 55 de veluto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 3}, {""codigo"": ""55"", ""cantidad"": 1}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,buenos dias || ocupoo 4 d 60 y 2 d 55 vellutto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""60"", ""cantidad"": 4}, {""codigo"": ""55"", ""cantidad"": 2}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,buenas || ocupoo 4 d 60 y 2 d 55 vellutto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""60"", ""cantidad"": 4}, {""codigo"": ""55"", ""cantidad"": 2}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,buen dia || kiero dos del 55 i sinco del 60 de belluto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 5}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,disculpa || kiero dos del 55 i sinco del 60 de belluto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 5}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,disculpa || beluto 55 x dos 60 x 3 y 429 x uno,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""55"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 3}, {""codigo"": ""429"", ""cantidad"": 1}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
v45_mala_escritura_pedido,disculpa || ocupoo 4 d 60 y 2 d 55 vellutto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""60"", ""cantidad"": 4}, {""codigo"": ""55"", ""cantidad"": 2}], ""must_contain_any"": [""velluto"", ""cotiz"", ""agrego"", ""pedido""]}"
