category,turns,expect
v53_foto_tono_no_pedido_largo,holaa || no tendrás komfy mini? || me podrías mandar catálogo por favor? || me mandas foto del 99?,"{""must_contain_any"": [""foto"", ""imagen"", ""tono"", ""color"", ""recurso"", ""Velluto"", ""Komfy"", ""Kurumi"", ""Kotton""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado""]}"
v53_foto_tono_no_pedido_largo,"oye una pregunta || manejara el komfy plus? || me podrías mandar catálogo por favor? || quiero ver el 99, 104, 247 antes de pedir","{""must_contain_any"": [""foto"", ""imagen"", ""tono"", ""color"", ""recurso"", ""Velluto"", ""Komfy"", ""Kurumi"", ""Kotton""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado""]}"
v53_foto_tono_no_pedido_largo,qué tal buen día || vendes kurumi? || me podrías mandar catálogo por favor? || tienes imagen del 132?,"{""must_contain_any"": [""foto"", ""imagen"", ""tono"", ""color"", ""recurso"", ""Velluto"", ""Komfy"", ""Kurumi"", ""Kotton""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado""]}"
v53_foto_tono_no_pedido_largo,"hola, perdón la molestia || tendras por ahi koton milk? || me podrías mandar catálogo por favor? || cómo se ve el 56?","{""must_contain_any"": [""foto"", ""imagen"", ""tono"", ""color"", ""recurso"", ""Velluto"", ""Komfy"", ""Kurumi"", ""Kotton""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado""]}"
v53_modismos_mexico_consulta,hola buenas tardes || me regalas info de velluto?,"{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,buen dia disculpa || me apoyas con la info de komfi mini?,"{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,"holaa || sácame de duda, comfy plus es suave?","{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,"oye una pregunta || no me convence mucho, tendrás tonos más claritos de kurumi?","{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,"qué tal buen día || échame la mano, qué gancho uso para cotton milk?","{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,"hola, perdón la molestia || me regalas info de belluto?","{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,hola buenas tardes || me apoyas con la info de konfy mini?,"{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,"buen dia disculpa || sácame de duda, komfi plus es suave?","{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,"holaa || no me convence mucho, tendrás tonos más claritos de kurumi?","{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,"oye una pregunta || échame la mano, qué gancho uso para kotton milk?","{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,qué tal buen día || me regalas info de veluto?,"{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,"hola, perdón la molestia || me apoyas con la info de comfy mini?","{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,"hola buenas tardes || sácame de duda, komfy plus es suave?","{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,"buen dia disculpa || no me convence mucho, tendrás tonos más claritos de kurumi?","{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,"holaa || échame la mano, qué gancho uso para koton milk?","{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,oye una pregunta || me regalas info de velluto?,"{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,qué tal buen día || me apoyas con la info de komfy mini?,"{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,"hola, perdón la molestia || sácame de duda, comfy plus es suave?","{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,"hola buenas tardes || no me convence mucho, tendrás tonos más claritos de kurumi?","{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,"buen dia disculpa || échame la mano, qué gancho uso para cotton milk?","{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,holaa || me regalas info de belluto?,"{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,oye una pregunta || me apoyas con la info de komfi mini?,"{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,"qué tal buen día || sácame de duda, komfi plus es suave?","{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,"hola, perdón la molestia || no me convence mucho, tendrás tonos más claritos de kurumi?","{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,"hola buenas tardes || échame la mano, qué gancho uso para kotton milk?","{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,buen dia disculpa || me regalas info de veluto?,"{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,holaa || me apoyas con la info de konfy mini?,"{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,"oye una pregunta || sácame de duda, komfy plus es suave?","{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,"qué tal buen día || no me convence mucho, tendrás tonos más claritos de kurumi?","{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,"hola, perdón la molestia || échame la mano, qué gancho uso para koton milk?","{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,hola buenas tardes || me regalas info de velluto?,"{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,buen dia disculpa || me apoyas con la info de comfy mini?,"{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,"holaa || sácame de duda, comfy plus es suave?","{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,"oye una pregunta || no me convence mucho, tendrás tonos más claritos de kurumi?","{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,"qué tal buen día || échame la mano, qué gancho uso para cotton milk?","{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,"hola, perdón la molestia || me regalas info de belluto?","{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,hola buenas tardes || me apoyas con la info de komfy mini?,"{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,"buen dia disculpa || sácame de duda, komfi plus es suave?","{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,"holaa || no me convence mucho, tendrás tonos más claritos de kurumi?","{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,"oye una pregunta || échame la mano, qué gancho uso para kotton milk?","{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,qué tal buen día || me regalas info de veluto?,"{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,"hola, perdón la molestia || me apoyas con la info de komfi mini?","{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,"hola buenas tardes || sácame de duda, komfy plus es suave?","{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,"buen dia disculpa || no me convence mucho, tendrás tonos más claritos de kurumi?","{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,"holaa || échame la mano, qué gancho uso para koton milk?","{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,oye una pregunta || me regalas info de velluto?,"{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,qué tal buen día || me apoyas con la info de konfy mini?,"{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,"hola, perdón la molestia || sácame de duda, comfy plus es suave?","{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,"hola buenas tardes || no me convence mucho, tendrás tonos más claritos de kurumi?","{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_modismos_mexico_consulta,"buen dia disculpa || échame la mano, qué gancho uso para cotton milk?","{""must_contain_any"": [""claro"", ""si"", ""sí"", ""revis"", ""gancho"", ""composición"", ""metros"", ""suave"", ""tonos"", ""colores"", ""manej""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
